самой	самый	ADJ	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
самой	самый	ADJ	Case=Loc|Degree=Pos|Gender=Fem|Number=Sing
самой	сам	ADJ	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
самой	сам	ADJ	Case=Loc|Degree=Pos|Gender=Fem|Number=Sing
самой	самый	ADJ	Case=Dat|Degree=Pos|Gender=Fem|Number=Sing
мне	я	PRON	Case=Loc|Number=Sing|Person=1
мне	я	PRON	Case=Dat|Number=Sing|Person=1
раннем	ранний	ADJ	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing
Солнце	Солнце	PROPN	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
Солнце	Солнце	PROPN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
Солнце	Солнце	PROPN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
сравнивать	сравнивать	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
ехать	ехать	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
намерении	намерение	NOUN	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
Рамсес	Рамсес	PROPN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
подписания	подписание	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
должно	должен	ADJ	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short
восстановлении	восстановление	NOUN	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
русло	русло	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
мат	мат	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
мат	мат	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
располагался	располагаться	VERB	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
работодатель	работодатель	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
определяя	определять	VERB	Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Act
волны	волна	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
волны	волна	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
волны	волна	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
мотор	мотор	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
Республики	Республика	PROPN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
достоверно	достоверно	ADV	Degree=Pos
сырьевых	сырьевой	ADJ	Case=Gen|Degree=Pos|Number=Plur
старости	старость	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
три	три	NUM	Case=Nom
три	три	NUM	Animacy=Inan|Case=Acc
погибших	погибнуть	VERB	Aspect=Perf|Case=Gen|Number=Plur|Tense=Past|VerbForm=Part|Voice=Act
зеленый	зеленый	ADJ	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
владыка	владыка	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
аппараты	аппарат	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur
студентам	студент	NOUN	Animacy=Anim|Case=Dat|Gender=Masc|Number=Plur
случается	случаться	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid
характеру	характер	NOUN	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing
препараты	препарат	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur
препараты	препарат	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur
призванных	призванный	ADJ	Case=Gen|Degree=Pos|Number=Plur
рассматривают	рассматривать	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
Внешне	внешне	ADV	Degree=Pos
жильем	жилье	NOUN	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing
товарища	товарищ	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
уровней	уровень	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
образуют	образовывать	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
Касьянова	Касьянов	PROPN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
кремлевской	кремлевский	ADJ	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
Высшего	высший	ADJ	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing
Посмотрим	смотреть	VERB	Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act
артистов	артист	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
тренера	тренер	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
отказался	отказаться	VERB	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
перемещения	перемещение	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
выходом	выход	NOUN	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing
торговать	торговать	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
гордится	гордиться	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid
инвестиционного	инвестиционный	ADJ	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing
делах	дело	NOUN	Animacy=Inan|Case=Loc|Gender=Neut|Number=Plur
Развитие	развитие	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
руководству	руководство	NOUN	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing
космонавт	космонавт	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
борются	бороться	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid
оборотов	оборот	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
Вопреки	вопреки	ADP	_
академическая	академический	ADJ	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
концах	конец	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur
закрытой	закрыть	VERB	Aspect=Perf|Case=Ins|Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part|Voice=Pass
французских	французский	ADJ	Case=Gen|Degree=Pos|Number=Plur
боя	бой	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
меч	меч	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
платформе	платформа	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
Нового	новый	ADJ	Case=Gen|Degree=Pos|Gender=Neut|Number=Sing
размере	размер	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
Борзых	Борзых	PROPN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
Николаев	Николаев	PROPN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
Вторая	второй	ADJ	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
пенсионеров	пенсионер	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
вино	вино	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
вино	вино	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
42	42	NUM	_
донорства	донорство	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
мечты	мечта	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
напрочь	напрочь	ADV	Degree=Pos
даже	даже	PART	_
окружают	окружать	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
скажешь	сказать	VERB	Aspect=Perf|Mood=Ind|Number=Sing|Person=2|Tense=Fut|VerbForm=Fin|Voice=Act
возбуждение	возбуждение	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
пытались	пытаться	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid
Явлинский	Явлинский	PROPN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
похожа	похожий	ADJ	Degree=Pos|Gender=Fem|Number=Sing|Variant=Short
фильтр	фильтр	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
безнадежно	безнадежно	ADV	Degree=Pos
верхушки	верхушка	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
решится	решиться	VERB	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Mid
мозга	мозг	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
жениться	жениться	VERB	Aspect=Imp|VerbForm=Inf|Voice=Mid
правовой	правовой	ADJ	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
нее	она	PRON	Case=Gen|Gender=Fem|Number=Sing|Person=3
нее	она	PRON	Case=Acc|Gender=Fem|Number=Sing|Person=3
подавать	подавать	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
инженеров	инженер	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
инженеров	инженер	NOUN	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur
созданы	создать	VERB	Aspect=Perf|Number=Plur|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass
1966	1966	NUM	_
Какие	какой	DET	Case=Nom|Number=Plur
Какие	какой	DET	Case=Acc|Number=Plur
трем	три	NUM	Case=Dat
рейсы	рейс	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur
пешкой	пешка	NOUN	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
налогом	налог	NOUN	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing
какую-нибудь	какой-нибудь	DET	Case=Acc|Gender=Fem|Number=Sing
предположительно	предположительно	ADV	Degree=Pos
супруга	супруга	NOUN	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
судебный	судебный	ADJ	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
сложившуюся	сложиться	VERB	Aspect=Perf|Case=Acc|Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part|Voice=Mid
телевидения	телевидение	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
сильную	сильный	ADJ	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing
лад	лад	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
вагонах	вагон	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur
тенденция	тенденция	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
альпинистов	альпинист	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
сооружение	сооружение	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
препарат	препарат	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
препарат	препарат	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
словом	слово	NOUN	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing
Извините	извинить	VERB	Aspect=Perf|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Act
Foleo	Foleo	PROPN	Foreign=Yes
запускает	запускать	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
перешли	перейти	VERB	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
учреждений	учреждение	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur
объявит	объявить	VERB	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act
землю	земля	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
печка	печка	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
четверо	четверо	NUM	Case=Nom
Вильгельм	Вильгельм	PROPN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
заключили	заключить	VERB	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
бурю	буря	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
следующих	следующий	ADJ	Case=Gen|Degree=Pos|Number=Plur
следующих	следующий	ADJ	Case=Loc|Degree=Pos|Number=Plur
деньги	деньги	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
деньги	деньги	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
найдены	найти	VERB	Aspect=Perf|Number=Plur|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass
превращаются	превращаться	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid
сущность	сущность	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
чужую	чужой	ADJ	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing
помощников	помощник	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
корабля	корабль	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
задавать	задавать	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
недостаточности	недостаточность	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
Ефимова	Ефимова	PROPN	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
открылся	открыться	VERB	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
верили	верить	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
свободе	свобода	NOUN	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing
свободе	свобода	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
встретил	встретить	VERB	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
скоростью	скорость	NOUN	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
побочных	побочный	ADJ	Case=Gen|Degree=Pos|Number=Plur
Санкт-Петербург	Санкт-Петербург	PROPN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
сценария	сценарий	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
издавна	издавна	ADV	Degree=Pos
Турции	Турция	PROPN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
Турции	Турция	PROPN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
деятелями	деятель	NOUN	Animacy=Anim|Case=Ins|Gender=Masc|Number=Plur
пили	пить	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
выглядеть	выглядеть	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
водку	водка	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
возвращении	возвращение	NOUN	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
Уфу	Уфа	PROPN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
бутылка	бутылка	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
Вузы	вуз	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur
представитель	представитель	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
социалистического	социалистический	ADJ	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing
социалистического	социалистический	ADJ	Case=Gen|Degree=Pos|Gender=Neut|Number=Sing
опубликованной	опубликовать	VERB	Aspect=Perf|Case=Gen|Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part|Voice=Pass
сталкиваются	сталкиваться	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid
отметим	отметить	VERB	Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act
производителя	производитель	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
героя	герой	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
знаете	знать	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act
Легитимность	легитимность	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
одной	один	DET	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
одной	один	NUM	Case=Dat|Gender=Fem
одной	один	NUM	Case=Ins|Gender=Fem
одной	один	NUM	Case=Loc|Gender=Fem
одной	один	NUM	Case=Gen|Gender=Fem
одной	один	DET	Case=Loc|Degree=Pos|Gender=Fem|Number=Sing
одной	один	DET	Case=Ins|Degree=Pos|Gender=Fem|Number=Sing
кандидатуру	кандидатура	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
организовано	организовывать	VERB	Aspect=Perf|Gender=Neut|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass
регуляции	регуляция	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
посетителей	посетитель	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
боль	боль	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
боль	боль	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
косами	коса	NOUN	Animacy=Inan|Case=Ins|Gender=Fem|Number=Plur
продавать	продавать	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
график	график	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
спорт	спорт	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
заработную	заработный	ADJ	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing
признание	признание	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
признание	признание	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
пишут	писать	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
рухнула	рушиться	VERB	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
помощь	помощь	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
помощь	помощь	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
выжил	выжить	VERB	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
СФ	СФ	PROPN	Foreign=Yes
1623	1623	NUM	_
сравнима	сравнимый	ADJ	Degree=Pos|Gender=Fem|Number=Sing|Variant=Short
организационный	организационный	ADJ	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
страдания	страдание	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur
Востока	Восток	PROPN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
марте	март	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
зарубежными	зарубежный	ADJ	Case=Ins|Degree=Pos|Number=Plur
дискуссию	дискуссия	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
правды	правда	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
вернется	вернуться	VERB	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Mid
Возьмем	брать	VERB	Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act
КОБА	коба	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
выполняя	выполнять	VERB	Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Act
отличался	отличаться	VERB	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
изменится	измениться	VERB	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Mid
священник	священник	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
война	война	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
режиме	режим	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
экологическую	экологический	ADJ	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing
1955	1955	NUM	_
городская	городской	ADJ	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
учебы	учеба	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
жизненно	жизненно	ADV	Degree=Pos
Помимо	помимо	ADP	_
улыбаясь	улыбаться	VERB	Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Mid
преступлениях	преступление	NOUN	Animacy=Inan|Case=Loc|Gender=Neut|Number=Plur
образований	образование	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur
общался	общаться	VERB	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
звали	звать	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
фактах	факт	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur
налогообложения	налогообложение	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
Существующая	существовать	VERB	Aspect=Imp|Case=Nom|Gender=Fem|Number=Sing|Tense=Pres|VerbForm=Part|Voice=Act
книжки	книжка	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
книжки	книжка	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
сигналы	сигнал	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur
сигналы	сигнал	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur
понятие	понятие	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
понятие	понятие	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
дрожали	дрожать	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
содействие	содействие	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
факторами	фактор	NOUN	Animacy=Inan|Case=Ins|Gender=Masc|Number=Plur
похороны	похороны	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
короткие	короткий	ADJ	Case=Nom|Degree=Pos|Number=Plur
короткие	короткий	ADJ	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur
аэродромов	аэродром	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
ассоциация	ассоциация	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
регистрацию	регистрация	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
обеспечили	обеспечить	VERB	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
компьютеров	компьютер	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
паровозы	паровоз	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur
велик	большой	ADJ	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short
плакал	плакать	VERB	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
бюджетов	бюджет	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
глубине	глубина	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
усиления	усиление	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
бизнесе	бизнес	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
воссоздать	воссоздать	VERB	Aspect=Perf|VerbForm=Inf|Voice=Act
демократической	демократический	ADJ	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
всячески	всячески	ADV	Degree=Pos
подразделение	подразделение	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
увеличения	увеличение	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
Большого	Большой	PROPN	_
возможные	возможный	ADJ	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur
возможные	возможный	ADJ	Case=Nom|Degree=Pos|Number=Plur
бросили	бросить	VERB	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
призывают	призывать	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
узкую	узкий	ADJ	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing
домик	домик	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
требования	требование	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
требования	требование	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur
требования	требование	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur
Санкт-Петербурга	Санкт-Петербург	PROPN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
эволюция	эволюция	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
методами	метод	NOUN	Animacy=Inan|Case=Ins|Gender=Masc|Number=Plur
пациентов	пациент	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
пациентов	пациент	NOUN	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur
рамках	рамка	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Plur
крайнем	крайний	ADJ	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing
космический	космический	ADJ	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
нехватка	нехватка	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
Существуют	существовать	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
стабильности	стабильность	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
некогда	некогда	ADV	Degree=Pos
думают	думать	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
жене	жена	NOUN	Animacy=Anim|Case=Dat|Gender=Fem|Number=Sing
плата	плата	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
восток	восток	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
побольше	много	ADV	Degree=Cmp
1917	1917	NUM	_
гонка	гонка	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
вообще	вообще	ADV	Degree=Pos
общественным	общественный	ADJ	Case=Dat|Degree=Pos|Number=Plur
Михайлович	Михайлович	PROPN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
церковь	церковь	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
церковь	церковь	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
бегом	бегом	ADV	Degree=Pos
приказом	приказ	NOUN	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing
Верховным	верховный	ADJ	Case=Ins|Degree=Pos|Gender=Masc|Number=Sing
установлены	установить	VERB	Aspect=Perf|Number=Plur|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass
Суд	суд	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
единства	единство	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
организуют	организовывать	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
Члены	член	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur
